date_time;uuid;Title/episode_title;seriesTitle;isEpisode;EPGgenre;providerId;providerType;production year;director orig;titleId;title_id provider;episode_number;season_number;domain;master_uuid;source(scheule/enrichment);seriesUUID;alternative title
15/05/18 11:02;8fcd8004-15a6-4c17-ab18-a88bfa0d3f35;;mollo tutto e cambio vita;t;4;datatv_p230883e1180686;datatv;;;;;4;1;sky;;SCHED;;
15/05/18 13:22;8fcd8004-15a6-4c17-ab18-a88bfa0d3f35;ep. 4;mollo tutto e cambio vita;t;4;datatv_p230883e1180686;datatv;2018;;;;4;1;sky;;ENRICH;;
31/05/19 17:09;8fcd8004-15a6-4c17-ab18-a88bfa0d3f35;guido e francesca;mollo tutto cambio vita;t;4;datatv_p230883e1180686;datatv;2018;;30076510;ibms;4;1;sky;;ENRICH;;
13/05/20 10:52;8fcd8004-15a6-4c17-ab18-a88bfa0d3f35;mollo tutto cambio vita s.1 ep.04;mollo tutto cambio vita s.1;t;1;30076510;ibms;2018;T.Martinengo;;;4;1;sky;;SCHED;;
13/01/21 13:37;8fcd8004-15a6-4c17-ab18-a88bfa0d3f35;Guido e Francesca;Mollo tutto cambio vita;t;4;;;2018;;;;4;1;sky;;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;[[ALT]]Guido e Francesca[[ALT]]Guido e Francesca[[ALT]]Guido e Francesca
23/05/19 14:45;9e286781-b018-40aa-b7a2-8cf3a4998cca;mollo tutto cambio vita - bali s.2 ep.04;mollo tutto cambio vita - bali s.2;t;1;32851102;ibms;2018;T.Martinengo;;;4;2;sky;;SCHED;;
11/06/19 06:02;9e286781-b018-40aa-b7a2-8cf3a4998cca;mollo tutto cambio vita - bali s.2 ep.04;mollo tutto cambio vita - bali s.2;t;1;32851102;ibms;2018;T. Martinengo;;;4;2018;sky;;SCHED;;
11/06/19 15:38;9e286781-b018-40aa-b7a2-8cf3a4998cca;giulia;mollo tutto cambio vita;t;4;datatv_p241534e1251921;datatv;2018;;32851102;ibms;4;2;sky;;ENRICH;;
12/06/19 19:15;9e286781-b018-40aa-b7a2-8cf3a4998cca;giulia;mollo tutto cambio vita - bali;t;4;datatv_p241534e1251921;datatv;;;;;4;2;sky;;SCHED;;
17/06/19 14:56;9e286781-b018-40aa-b7a2-8cf3a4998cca;mollo tutto cambio vita - bali ep4;mollo tutto cambio vita - bali s.2;t;1;32851102;ibms;2018;Tiziana Martinengo;;;4;2;sky;;SCHED;;
05/01/21 12:08;9e286781-b018-40aa-b7a2-8cf3a4998cca;Mollo Tutto Cambio Vita - Bali S.2 - Stag. 2 Ep. 4 - Mollo Tutto Cambio Vita - Bali S.2 Ep.04;Mollo tutto cambio vita;t;1;;;2018;;;;4;2;sky;0ae109f3-b8b1-4f38-a7a9-c17ea9099932;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;
17/05/18 13:12;a406af41-a49f-49c7-bafa-01543dd3193a;best of. 2a parte;mollo tutto e cambio vita;t;4;datatv_p230883e1180714;datatv;;;;;;1;sky;;SCHED;;
29/05/18 16:15;a406af41-a49f-49c7-bafa-01543dd3193a;best of. 2a parte;mollo tutto e cambio vita;t;4;datatv_p230883e1180714;datatv;2018;;;;0;1;sky;;ENRICH;;
31/05/19 17:15;a406af41-a49f-49c7-bafa-01543dd3193a;best of. 2a parte;mollo tutto cambio vita;t;4;datatv_p230883e1180714;datatv;2018;;30076514;ibms;0;1;sky;;ENRICH;;
31/05/19 17:16;a406af41-a49f-49c7-bafa-01543dd3193a;best of. 2a parte;mollo tutto cambio vita;t;4;datatv_p230883e1180714;datatv;2018;;30076514;ibms;8;1;sky;;ENRICH;;
13/05/20 10:53;a406af41-a49f-49c7-bafa-01543dd3193a;mollo tutto cambio vita s.1 ep.08 - best of 2;mollo tutto cambio vita s.1;t;1;30076514;ibms;2018;T.Martinengo;;;8;1;sky;;SCHED;;
13/01/21 13:37;a406af41-a49f-49c7-bafa-01543dd3193a;Best of. 2a parte;Mollo tutto cambio vita;t;4;;;2018;;;;8;1;sky;;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;[[ALT]]Best of. 2a parte[[ALT]]Best of. 2a parte[[ALT]]Best of. 2a parte
09/05/18 16:44;a91cb52d-72d2-45a7-8b7c-d6ae9f7566d9;anteprima;anteprima;t;4;datatv_p230883e1180021;datatv;2018;;;;0;;sky;;ENRICH;;
09/05/18 18:29;a91cb52d-72d2-45a7-8b7c-d6ae9f7566d9;anteprima;mollo tutto e cambio vita;t;4;datatv_p230883e1180021;datatv;;;;;;1;sky;;SCHED;;
09/05/18 20:29;a91cb52d-72d2-45a7-8b7c-d6ae9f7566d9;Mollo tutto e cambio vita - Stag. 1 - Anteprima;Mollo tutto cambio vita;t;4;;;2018;;;;0;1;sky;1a7cf374-390c-49a3-b55a-121563e1c45c;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;[[ALT]]Anteprima[[ALT]]Anteprima[[ALT]]Anteprima
02/05/18 17:14;a994c829-8459-45ed-8915-02cec22e5b8e;;mollo tutto cambio vita;t;1;datatv_p230883e1180019;datatv;;;;;1;;sky;;SCHED;;
07/05/18 15:46;a994c829-8459-45ed-8915-02cec22e5b8e;;mollo tutto e cambio vita;t;4;datatv_p230883e1180019;datatv;;;;;1;1;sky;;SCHED;;
07/05/18 16:54;a994c829-8459-45ed-8915-02cec22e5b8e;ep. 1;mollo tutto e cambio vita;t;4;datatv_p230883e1180019;datatv;2018;;;;1;1;sky;;ENRICH;;
10/05/18 08:24;a994c829-8459-45ed-8915-02cec22e5b8e;ep. 1;mollo tutto e cambio vita;t;4;datatv_p230883e1180019;datatv;2018;;30076507;ibms;1;1;sky;;ENRICH;;
24/07/18 12:57;a994c829-8459-45ed-8915-02cec22e5b8e;davide e francesca;mollo tutto e cambio vita;t;4;datatv_p230883e1180019;datatv;;;;;1;1;sky;;SCHED;;
01/08/18 09:04;a994c829-8459-45ed-8915-02cec22e5b8e;mollo tutto cambio vita s.1 ep.01;mollo tutto cambio vita s.1;t;1;30076507;ibms;2018;T.Martinengo;;;1;1;sky;;SCHED;;
31/05/19 17:05;a994c829-8459-45ed-8915-02cec22e5b8e;davide e francesca;mollo tutto cambio vita;t;4;datatv_p230883e1180019;datatv;2018;;30076507;ibms;1;1;sky;;ENRICH;;
13/01/21 13:37;a994c829-8459-45ed-8915-02cec22e5b8e;Davide e Francesca;Mollo tutto cambio vita;t;4;;;2018;;;;1;1;sky;;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;[[ALT]]Davide e Francesca[[ALT]]Davide e Francesca[[ALT]]Davide e Francesca
12/06/19 15:15;af4f05f0-b3bc-4221-bdc3-cf8e2606c718;mollo tutto cambio vita - bali s.2 ep.08 - best of 2;mollo tutto cambio vita - bali s.2;t;1;32851106;ibms;2018;T.Martinengo;;;8;2;sky;;SCHED;;
01/07/19 12:45;af4f05f0-b3bc-4221-bdc3-cf8e2606c718;best of. 2a parte;mollo tutto cambio vita;t;4;datatv_p241534e1252330;datatv;2018;;32851106;ibms;8;2;sky;;ENRICH;;
01/07/19 18:36;af4f05f0-b3bc-4221-bdc3-cf8e2606c718;best of. 2a parte;mollo tutto cambio vita - bali;t;4;datatv_p241534e1252330;datatv;;;;;8;2;sky;;SCHED;;
02/07/19 06:01;af4f05f0-b3bc-4221-bdc3-cf8e2606c718;mollo tutto cambio vita - bali s.2 ep.08 - best of 2;mollo tutto cambio vita - bali s.2;t;1;32851106;ibms;2018;T. Martinengo;;;8;2018;sky;;SCHED;;
08/07/19 15:34;af4f05f0-b3bc-4221-bdc3-cf8e2606c718;mollo tutto cambio vita - bali ep8;mollo tutto cambio vita - bali s.2;t;1;32851106;ibms;2018;Tiziana Martinengo;;;8;2;sky;;SCHED;;
05/01/21 12:08;af4f05f0-b3bc-4221-bdc3-cf8e2606c718;Mollo Tutto Cambio Vita - Bali S.2 - Stag. 2 Ep. 8 - Mollo Tutto Cambio Vita - Bali S.2 Ep.08 - Best Of 2;Mollo tutto cambio vita;t;1;;;2018;;;;8;2;sky;178030e2-4092-4137-a105-b49497257e0c;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;
03/05/18 10:04;cdb7874d-df90-4d1c-bd95-6e44417f148a;anteprima mollo tutto cambio vita;;f;1;31455452;ibms;2018;;;;;;sky;;SCHED;;
07/05/18 16:45;cdb7874d-df90-4d1c-bd95-6e44417f148a;anteprima;mollo tutto e cambio vita;t;4;datatv_p231388;datatv;2018;;31455452;ibms;0;1;sky;;ENRICH;;
09/05/18 13:01;cdb7874d-df90-4d1c-bd95-6e44417f148a;mollo tutto e cambio vita;;f;1;31455452;ibms;2018;;;;;;sky;;SCHED;;
14/05/18 21:01;cdb7874d-df90-4d1c-bd95-6e44417f148a;Mollo tutto e cambio vita - Stag. 1 - Anteprima;Mollo tutto cambio vita;t;4;;;2018;;;;;1;sky;1a7cf374-390c-49a3-b55a-121563e1c45c;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;
25/05/18 07:48;ec7d5331-5fa4-4791-90a8-5803ed66d058;mollo tutto cambio vita s.1 ep.07 - best of 1;mollo tutto cambio vita s.1;t;0;30076513;ibms;2018;T.Martinengo;;;7;1;sky;;SCHED;;
30/05/18 13:24;ec7d5331-5fa4-4791-90a8-5803ed66d058;best of. 1a parte;mollo tutto e cambio vita;t;4;datatv_p230883e1180713;datatv;2018;;30076513;ibms;7;1;sky;;ENRICH;;
01/08/18 09:07;ec7d5331-5fa4-4791-90a8-5803ed66d058;mollo tutto cambio vita s.1 ep.07 - best of 1;mollo tutto cambio vita s.1;t;1;30076513;ibms;2018;T.Martinengo;;;7;1;sky;;SCHED;;
21/05/19 07:35;ec7d5331-5fa4-4791-90a8-5803ed66d058;best of. 1a parte;mollo tutto cambio vita;t;4;datatv_p230883e1180713;datatv;;;;;;1;sky;;SCHED;;
31/05/19 17:28;ec7d5331-5fa4-4791-90a8-5803ed66d058;Mollo tutto cambio vita - Stag. 1 - Best of. 1a parte;Mollo tutto cambio vita;t;4;;;2018;;;;7;1;sky;599964f9-b6b0-4420-95e1-bea433b9ac43;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;
03/05/18 12:32;fc8c63f2-920b-4194-971c-1a2d61f077aa;mollo tutto cambio vita s.1 ep.05;mollo tutto cambio vita s.1;t;0;30076511;ibms;2018;T.Martinengo;;;5;1;sky;;SCHED;;
17/05/18 12:03;fc8c63f2-920b-4194-971c-1a2d61f077aa;ep. 5;mollo tutto e cambio vita;t;4;datatv_p230883e1180687;datatv;2018;;30076511;ibms;5;1;sky;;ENRICH;;
01/08/18 09:06;fc8c63f2-920b-4194-971c-1a2d61f077aa;mollo tutto cambio vita s.1 ep.05;mollo tutto cambio vita s.1;t;1;30076511;ibms;2018;T.Martinengo;;;5;1;sky;;SCHED;;
07/08/18 14:42;fc8c63f2-920b-4194-971c-1a2d61f077aa;flavia e gianluca;mollo tutto e cambio vita;t;4;datatv_p230883e1180687;datatv;;;;;5;1;sky;;SCHED;;
31/05/19 17:10;fc8c63f2-920b-4194-971c-1a2d61f077aa;flavia e gianluca;mollo tutto cambio vita;t;4;datatv_p230883e1180687;datatv;2018;;30076511;ibms;5;1;sky;;ENRICH;;
13/01/21 13:38;fc8c63f2-920b-4194-971c-1a2d61f077aa;Flavia e Gianluca;Mollo tutto cambio vita;t;4;;;2018;;;;5;1;sky;;FINALIZED;f95816bd-fdac-4f4c-b7d3-f2e1665394ab;[[ALT]]Flavia e Gianluca[[ALT]]Flavia e Gianluca[[ALT]]Flavia e Gianluca
04/05/17 14:13;00484e94-98c5-49ef-9394-adfd1fd83739;niccolo' e alessandra;giardini da incubo;t;4;datatv_p186443e858478;datatv;;;;;8;1;sky;;SCHED;;
03/08/18 14:42;00484e94-98c5-49ef-9394-adfd1fd83739;niccol� e alessandra;giardini da incubo;t;4;datatv_p186443e858478;datatv;2014;;17783098;ibms;8;1;sky;;ENRICH;;
30/09/19 02:51;00484e94-98c5-49ef-9394-adfd1fd83739;Niccol� e Alessandra;Giardini da incubo;t;4;;;2014;;;;8;1;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Niccol� e Alessandra[[ALT]]Niccol� e Alessandra[[ALT]]Niccol� e Alessandra
16/11/20 12:05;00484e94-98c5-49ef-9394-adfd1fd83739;;titleID;t;4;18856722;ibms;;;;;;;sky;;IBMS;;
06/08/18 08:38;0364529e-bcf8-4ba3-aef3-55560cee9c07;daniele e jacky;giardini da incubo;t;4;datatv_p186443e858479;datatv;;;;;9;1;sky;;SCHED;;
06/08/18 14:20;0364529e-bcf8-4ba3-aef3-55560cee9c07;daniele e jacky;giardini da incubo;t;4;datatv_p186443e858479;datatv;2014;;17783099;ibms;9;1;sky;;ENRICH;;
30/09/19 02:51;0364529e-bcf8-4ba3-aef3-55560cee9c07;Daniele e Jacky;Giardini da incubo;t;4;;;2014;;;;9;1;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Daniele e Jacky[[ALT]]Daniele e Jacky[[ALT]]Daniele e Jacky
13/04/17 19:35;1b3b6944-8a0c-4ca5-b321-e6b6cb4cba75;;giardini da incubo;t;1;datatv_p197248e936944;datatv;;;;;3;2;sky;;SCHED;;
21/04/17 14:15;1b3b6944-8a0c-4ca5-b321-e6b6cb4cba75;;giardini da incubo;t;4;datatv_p197248e936944;datatv;;;;;3;2;sky;;SCHED;;
18/07/17 19:18;1b3b6944-8a0c-4ca5-b321-e6b6cb4cba75;ep. 3;giardini da incubo;t;4;datatv_p197248e936944;datatv;2015;;20108825;ibms;3;2;sky;;ENRICH;;
19/05/20 09:52;1b3b6944-8a0c-4ca5-b321-e6b6cb4cba75;Ep. 3;Giardini da incubo;t;4;;;2015;;;;3;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 3[[ALT]]Ep. 3[[ALT]]Ep. 3
21/04/17 15:25;1d7cfb7c-740c-4131-8f96-5e932d0e0813;cristiano e alessia;giardini da incubo;t;4;datatv_p186443e858467;datatv;;;;;1;1;sky;;SCHED;;
30/07/18 11:21;1d7cfb7c-740c-4131-8f96-5e932d0e0813;cristiano e alessia;giardini da incubo;t;4;datatv_p186443e858467;datatv;2014;;17783091;ibms;1;1;sky;;ENRICH;;
30/09/19 02:51;1d7cfb7c-740c-4131-8f96-5e932d0e0813;Cristiano e Alessia;Giardini da incubo;t;4;;;2014;;;;1;1;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Cristiano e Alessia[[ALT]]Cristiano e Alessia[[ALT]]Cristiano e Alessia
16/11/20 12:05;1d7cfb7c-740c-4131-8f96-5e932d0e0813;;titleID;t;4;18856715;ibms;;;;;;;sky;;IBMS;;
23/05/17 17:09;227f2f9a-d749-48c4-b8af-d38c4006261d;;giardini da incubo;t;4;datatv_p197248e936941;datatv;;;;;17;2;sky;;SCHED;;
18/07/17 19:23;227f2f9a-d749-48c4-b8af-d38c4006261d;ep. 17;giardini da incubo;t;4;datatv_p197248e936941;datatv;2015;;20108852;ibms;17;2;sky;;ENRICH;;
19/05/20 10:03;227f2f9a-d749-48c4-b8af-d38c4006261d;Ep. 17;Giardini da incubo;t;4;;;2015;;;;17;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 17[[ALT]]Ep. 17[[ALT]]Ep. 17
27/04/17 12:16;30beb6be-1a99-4291-a96c-a693a8a81b29;;giardini da incubo;t;4;datatv_p197248e936937;datatv;;;;;13;2;sky;;SCHED;;
18/07/17 19:19;30beb6be-1a99-4291-a96c-a693a8a81b29;ep. 13;giardini da incubo;t;4;datatv_p197248e936937;datatv;2015;;20108848;ibms;13;2;sky;;ENRICH;;
19/05/20 10:03;30beb6be-1a99-4291-a96c-a693a8a81b29;Ep. 13;Giardini da incubo;t;4;;;2015;;;;13;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 13[[ALT]]Ep. 13[[ALT]]Ep. 13
08/08/18 12:45;3d31694b-99b9-4b83-8183-19c4e51d3ac0;carmine e angela;giardini da incubo;t;4;datatv_p186443e858469;datatv;;;;;11;1;sky;;SCHED;;
09/08/18 14:19;3d31694b-99b9-4b83-8183-19c4e51d3ac0;carmine e angela;giardini da incubo;t;4;datatv_p186443e858469;datatv;2014;;17783101;ibms;11;1;sky;;ENRICH;;
30/09/19 02:51;3d31694b-99b9-4b83-8183-19c4e51d3ac0;Carmine e Angela;Giardini da incubo;t;4;;;2014;;;;11;1;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Carmine e Angela[[ALT]]Carmine e Angela[[ALT]]Carmine e Angela
01/06/17 19:06;3d4e4525-ccb0-4360-b6a5-81d6de2036b7;nonni;giardini da incubo;t;4;datatv_p209020e1029222;datatv;;;;;6;3;sky;;SCHED;;
10/06/17 22:56;3d4e4525-ccb0-4360-b6a5-81d6de2036b7;;nonni;t;4;datatv_p209020e1029222;datatv;2016;;24902856;ibms;6;3;sky;;ENRICH;;
18/07/17 19:46;3d4e4525-ccb0-4360-b6a5-81d6de2036b7;nonni;giardini da incubo;t;4;datatv_p209020e1029222;datatv;2016;;24902856;ibms;6;3;sky;;ENRICH;;
13/05/20 10:55;3d4e4525-ccb0-4360-b6a5-81d6de2036b7;giardini da incubo s.3 ep.06;giardini da incubo s.3;t;1;24902856;ibms;2016;A.Tresa;;;6;3;sky;;SCHED;;
13/01/21 13:34;3d4e4525-ccb0-4360-b6a5-81d6de2036b7;Nonni;Giardini da incubo;t;4;;;2016;;;;6;3;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Nonni[[ALT]]Nonni[[ALT]]Nonni
22/05/17 12:54;3ed8aae8-de15-4199-9a5d-adffb1ec872a;;giardini da incubo;t;4;datatv_p197248e936940;datatv;;;;;16;2;sky;;SCHED;;
18/07/17 19:23;3ed8aae8-de15-4199-9a5d-adffb1ec872a;ep. 16;giardini da incubo;t;4;datatv_p197248e936940;datatv;2015;;20108851;ibms;16;2;sky;;ENRICH;;
19/05/20 10:14;3ed8aae8-de15-4199-9a5d-adffb1ec872a;Ep. 16;Giardini da incubo;t;4;;;2015;;;;16;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 16[[ALT]]Ep. 16[[ALT]]Ep. 16
06/06/17 18:18;5224d3e6-d046-4bfc-b621-4041362db24f;centro anziani;giardini da incubo;t;4;datatv_p209020e1032242;datatv;;;;;9;3;sky;;SCHED;;
10/06/17 22:56;5224d3e6-d046-4bfc-b621-4041362db24f;;centro anziani;t;4;datatv_p209020e1032242;datatv;2016;;24902859;ibms;9;3;sky;;ENRICH;;
18/07/17 19:46;5224d3e6-d046-4bfc-b621-4041362db24f;centro anziani;giardini da incubo;t;4;datatv_p209020e1032242;datatv;2016;;24902859;ibms;9;3;sky;;ENRICH;;
13/05/20 10:57;5224d3e6-d046-4bfc-b621-4041362db24f;giardini da incubo s.3 ep.09;giardini da incubo s.3;t;1;24902859;ibms;2016;A.Tresa;;;9;3;sky;;SCHED;;
13/01/21 13:36;5224d3e6-d046-4bfc-b621-4041362db24f;Centro anziani;Giardini da incubo;t;4;;;2016;;;;9;3;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Centro anziani[[ALT]]Centro anziani[[ALT]]Centro anziani
24/05/17 17:30;52eab194-d3ec-431e-8cea-13d94bda6742;speciale;giardini da incubo;t;4;datatv_p197248e936942;datatv;;;;;18;2;sky;;SCHED;;
24/04/19 09:27;52eab194-d3ec-431e-8cea-13d94bda6742;speciale;giardini da incubo;t;4;datatv_p197248e936942;datatv;2015;;;;18;2;sky;;ENRICH;;
19/05/20 10:03;52eab194-d3ec-431e-8cea-13d94bda6742;Speciale;Giardini da incubo;t;4;;;2015;;;;18;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Speciale[[ALT]]Speciale[[ALT]]Speciale
24/04/17 12:47;55442c6c-3f27-4de4-9e43-f9de495c6540;;giardini da incubo;t;4;datatv_p197248e936934;datatv;;;;;10;2;sky;;SCHED;;
18/07/17 19:18;55442c6c-3f27-4de4-9e43-f9de495c6540;ep. 10;giardini da incubo;t;4;datatv_p197248e936934;datatv;2015;;20108839;ibms;10;2;sky;;ENRICH;;
19/05/20 10:30;55442c6c-3f27-4de4-9e43-f9de495c6540;Ep. 10;Giardini da incubo;t;4;;;2015;;;;10;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 10[[ALT]]Ep. 10[[ALT]]Ep. 10
24/04/17 07:46;5a46cdd6-b3c1-4069-bd0b-7e5c924cdc61;;giardini da incubo;t;4;datatv_p197248e936948;datatv;;;;;7;2;sky;;SCHED;;
18/07/17 19:18;5a46cdd6-b3c1-4069-bd0b-7e5c924cdc61;ep. 7;giardini da incubo;t;4;datatv_p197248e936948;datatv;2015;;20108830;ibms;7;2;sky;;ENRICH;;
19/05/20 09:52;5a46cdd6-b3c1-4069-bd0b-7e5c924cdc61;Ep. 7;Giardini da incubo;t;4;;;2015;;;;7;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 7[[ALT]]Ep. 7[[ALT]]Ep. 7
25/05/17 17:39;61f39de9-2d78-470b-8c0b-2351b07c5eb3;scuola pop;giardini da incubo;t;4;datatv_p209020e1024706;datatv;;;;;1;3;sky;;SCHED;;
06/06/17 00:02;61f39de9-2d78-470b-8c0b-2351b07c5eb3;;scuola pop;t;4;datatv_p209020e1024706;datatv;2016;;24902851;ibms;1;3;sky;;ENRICH;;
18/07/17 19:25;61f39de9-2d78-470b-8c0b-2351b07c5eb3;scuola pop;giardini da incubo;t;4;datatv_p209020e1024706;datatv;2016;;24902851;ibms;1;3;sky;;ENRICH;;
13/05/20 10:54;61f39de9-2d78-470b-8c0b-2351b07c5eb3;giardini da incubo s.3 ep.01;giardini da incubo s.3;t;1;24902851;ibms;2016;A.Tresa;;;1;3;sky;;SCHED;;
13/01/21 13:34;61f39de9-2d78-470b-8c0b-2351b07c5eb3;Scuola pop;Giardini da incubo;t;4;;;2016;;;;1;3;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Scuola pop[[ALT]]Scuola pop[[ALT]]Scuola pop
28/04/17 19:22;626f1f81-95e2-4244-aea7-c06cd0bd4394;ovidio e michela;giardini da incubo;t;4;datatv_p186443e858477;datatv;;;;;7;1;sky;;SCHED;;
03/08/18 14:41;626f1f81-95e2-4244-aea7-c06cd0bd4394;ovidio e michela;giardini da incubo;t;4;datatv_p186443e858477;datatv;2014;;17783097;ibms;7;1;sky;;ENRICH;;
30/09/19 02:51;626f1f81-95e2-4244-aea7-c06cd0bd4394;Ovidio e Michela;Giardini da incubo;t;4;;;2014;;;;7;1;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ovidio e Michela[[ALT]]Ovidio e Michela[[ALT]]Ovidio e Michela
16/11/20 12:05;626f1f81-95e2-4244-aea7-c06cd0bd4394;;titleID;t;4;18856721;ibms;;;;;;;sky;;IBMS;;
27/04/17 12:15;627930d9-c0e3-432d-9c1e-2fc2841c059a;;giardini da incubo;t;4;datatv_p197248e936936;datatv;;;;;12;2;sky;;SCHED;;
18/07/17 19:19;627930d9-c0e3-432d-9c1e-2fc2841c059a;ep. 12;giardini da incubo;t;4;datatv_p197248e936936;datatv;2015;;20108845;ibms;12;2;sky;;ENRICH;;
19/05/20 10:08;627930d9-c0e3-432d-9c1e-2fc2841c059a;Ep. 12;Giardini da incubo;t;4;;;2015;;;;12;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 12[[ALT]]Ep. 12[[ALT]]Ep. 12
02/05/18 09:17;6b4976f8-6f16-42ad-8e7d-e7c5c9048949;piccole donne ep.01;piccole donne;t;1;31396369;ibms;2017;V.Caswill;;;1;1;sky;;SCHED;;
02/05/18 15:57;6b4976f8-6f16-42ad-8e7d-e7c5c9048949;;piccole donne;t;1;datatv_p229275e1168592;datatv;;;;;1;1;sky;;SCHED;;
04/05/18 18:14;6b4976f8-6f16-42ad-8e7d-e7c5c9048949;ep. 1;piccole donne;t;1;datatv_p229275e1168592;datatv;2017;Vanessa Caswill;31396369;ibms;1;1;sky;;ENRICH;;
09/05/18 09:01;6b4976f8-6f16-42ad-8e7d-e7c5c9048949;piccole donne ep.01;piccole donne;t;1;31396369;ibms;2017;V. Caswill;;;1;;sky;;SCHED;;
09/05/18 12:13;6b4976f8-6f16-42ad-8e7d-e7c5c9048949;;piccole donne;t;1;31396369;ibms;;;;;1;1;sky;;SCHED;;
13/01/21 13:38;6b4976f8-6f16-42ad-8e7d-e7c5c9048949;Ep. 1;Piccole donne;t;1;;;2017;Vanessa Caswill;;;1;1;sky;;FINALIZED;3bf41082-2f70-4adc-a526-cd1c926cdda7;[[ALT]]Ep. 1[[ALT]]Ep. 1[[ALT]]Ep. 1
13/04/17 19:31;84abd010-f2a4-4640-8282-e42383d039dd;;giardini da incubo;t;1;datatv_p197248e936933;datatv;;;;;1;2;sky;;SCHED;;
21/04/17 14:13;84abd010-f2a4-4640-8282-e42383d039dd;;giardini da incubo;t;4;datatv_p197248e936933;datatv;;;;;1;2;sky;;SCHED;;
18/07/17 19:18;84abd010-f2a4-4640-8282-e42383d039dd;ep. 1;giardini da incubo;t;4;datatv_p197248e936933;datatv;2015;;20108823;ibms;1;2;sky;;ENRICH;;
19/05/20 10:24;84abd010-f2a4-4640-8282-e42383d039dd;Ep. 1;Giardini da incubo;t;4;;;2015;;;;1;2;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Ep. 1[[ALT]]Ep. 1[[ALT]]Ep. 1
29/05/17 18:26;88a8942e-c309-4401-b36b-c59cd6c1e192;inglesi;giardini da incubo;t;4;datatv_p209020e1024708;datatv;;;;;3;3;sky;;SCHED;;
06/06/17 00:02;88a8942e-c309-4401-b36b-c59cd6c1e192;;inglesi;t;4;datatv_p209020e1024708;datatv;2016;;24902853;ibms;3;3;sky;;ENRICH;;
18/07/17 19:25;88a8942e-c309-4401-b36b-c59cd6c1e192;inglesi;giardini da incubo;t;4;datatv_p209020e1024708;datatv;2016;;24902853;ibms;3;3;sky;;ENRICH;;
13/05/20 10:54;88a8942e-c309-4401-b36b-c59cd6c1e192;giardini da incubo s.3 ep.03;giardini da incubo s.3;t;1;24902853;ibms;2016;A.Tresa;;;3;3;sky;;SCHED;;
13/01/21 13:34;88a8942e-c309-4401-b36b-c59cd6c1e192;Inglesi;Giardini da incubo;t;4;;;2016;;;;3;3;sky;;FINALIZED;19e6c9f3-5c68-408c-9375-1c7a9a527400;[[ALT]]Inglesi[[ALT]]Inglesi[[ALT]]Inglesi
02/05/18 09:18;8a866ad6-2254-4856-af33-b1fc838cf392;piccole donne ep.02;piccole donne;t;1;31396370;ibms;2017;V.Caswill;;;2;1;sky;;SCHED;;
02/05/18 17:14;8a866ad6-2254-4856-af33-b1fc838cf392;;piccole donne;t;1;datatv_p229275e1168593;datatv;;;;;2;1;sky;;SCHED;;
04/05/18 18:14;8a866ad6-2254-4856-af33-b1fc838cf392;ep. 2;piccole donne;t;1;datatv_p229275e1168593;datatv;2017;Vanessa Caswill;31396370;ibms;2;1;sky;;ENRICH;;
